bimodal_data
22.697
6.683
23.704
18.012
15.918
27.259
4.525
21.475
6.064
35.391
18.229
19.213
33.137
9.652
64.789
14.829
25.337
12.155
5.338
32.923
21.929
22.621
22.43
42.739
37.713
6.385
10.392
22.843
23.303
21.808
9.591
25.3
12.279
28.348
18.836
17.041
41.775
53.4
22.179
32.615
21.153
33.982
25.63
13.226
23.781
8.712
36.5
39.978
32.27
26.212
30.773
8.18
28.222
32.866
30.527
24.288
20.337
29.23
23.2
5.458
27.026
5.709
35.577
5.91
23.023
20.597
29.205
6.415
30.993
29.206
42.398
5.31
23.496
24.84
7.921
21.115
5.863
38.602
26.888
35.635
32.824
38.783
29.044
12.515
4.985
16.272
13.312
26.579
24.076
37.143
23.795
38.613
27.327
26.115
40.519
24.62
15.462
20.457
28.162
13.29
22.659
31.259
28.333
13.122
36.925
5.652
37.783
30.073
24.876
5.761
17.033
47.209
23.825
19.72
5.711
27.298
28.146
6.11
16.438
5.841
19.423
15.798
30.386
23.561
5.362
24.867
25.255
38.311
21.988
29.905
15.719
6.402
5.391
23.835
8.281
6.156
18.204
5.833
7.75
20.622
21.595
6.394
40.685
28.662
26.691
34.33
7.03
65.094
48.901
33.6
35.667
33.793
16.938
17.545
15.863
17.121
13.195
8.972
6.513
24.191
20.106
29.993
44.117
21.807
8.543
21.694
9.622
6.761
24.538
11.959
6.12
7.564
5.429
21.848
32.897
6.096
29.609
21.92
29.704
17.855
26.306
41.936
43.041
34.504
36.827
14.109
32.389
40.709
4.798
26.856
20.246
5.882
7.177
42.802
31.81
5.359
13.69
16.606
8.032
23.644
46.208
17.721
30.646
25.541
18.649
30.627
12.677
26.274
30.319
8.337
12.388
19.357
4.633
30.023
24.457
32.711
6.195
42.427
19.47
4.975
27.905
5.827
4.679
32.871
30.739
38.322
8.947
22.112
20.008
11.457
38.424
17.523
28.527
5.469
21.318
39.057
11.484
18.693
21.763
22.547
9.46
9.588
17.785
38.847
43.34
19.568
16.796
34.279
35.596
31.08
5.887
19.716
6.236
37.612
25.183
26.52
16.767
23.762
32.961
6.182
30.4
26.303
23.573
4.89
6.857
5.639
28.146
32.88
32.113
40.102
13.767
31.762
6.694
44.347
25.402
42.466
8.87
25.781
10
41.21
22.609
17.463
20.916
17.957
19.123
18.722
7.202
32.743
32.123
25.496
26.548
22.38
33.296
34.569
30.087
7.336
24.777
26.205
5.914
30.481
29.131
7.576
18.376
26.54
25.698
7.922
13.697
21.077
15.288
20.714
37.696
32.321
12.256
8.556
21.527
17.701
17.827
13.065
34.222
6.872
24.355
6.096
25.085
24.938
6.771
31.365
22.246
26.632
7.457
19.414
27.343
29.259
31.77
27.82
36.7
6.126
29.323
20.319
8.226
24.931
5.745
25.691
32.061
29.313
10.36
30.937
5.118
7.024
27.485
11.029
16.711
8.357
33.116
5.885
11.192
15.128
15.066
45.027
6.986
46.189
4.946
25.278
15.43
18.648
37.208
29.007
20.703
6.013
18.404
5.157
25.388
27.269
10.04
17.438
33.143
27.497
44.819
22.031
7.405
5.833
7.178
17.471
6.506
13.796
7.034
22.728
35.565
28.947
23.883
13.911
25.838
5.655
25.337
7.08
8.479
10.1
21.659
29.13
37.394
25.194
9.66
16.708
14.918
7.203
27.165
7.057
16.316
20.673
34.316
14.096
36.35
7.596
18.745
24.634
18.774
16.152
22.361
26.788
22.171
19.917
23.223
24.579
6.81
23.681
19.194
42.492
29.4
17.035
26.556
19.62
36.238
25.953
13.205
17.309
25.055
20.358
17.388
8.028
18.621
26.174
7.806
6.935
12.229
30.757
10.44
6.109
20.667
11.969
17.231
34.069
4.798
9.649
18.651
19.667
10.524
12.822
27.164
25
16.386
20.604
14.756
17.092
13.25
6.551
6.871
24.656
25.372
38.782
20.044
41.569
31.964
5.612
20.294
31.857
10.639
5.054
16.484
30.59
21.522
4.757
5.792
6.404
27.403
24.216
19.644
24.775
27.312
46.993
18.845
7.849
5.56
25.48
24.177
55.346
24.63
7.222
6.922
12.288
9.762
31.168
17.259
38.045
45.298
35.645
28.588
36.725
32.338
6.683
6.778
26.784
19.562
9.585
19.017
11.764
25.729
30.87
31.514
5.725
20.759
26.623
7.362
24.867
12.951
4.386
23.481
57.374
26.034
16.438
42.922
27.993
7.561
11.421
25.303
24.946
26.359
17.165
10.847
32.973
23.309
16.94
5.818
26.829
5.417
22.436
5.024
5.475
28.773
5.667
28.726
13.274
21.449
15.547
10.48
39.978
5.677
26.54
31.132
20.231
15.969
6.018
18.062
24.388
43.119
19.355
18.802
22.171
18.938
37.562
25.363
8.378
17.024
24.087
30.598
27.629
29.714
29.644
5.349
15.473
5.036
31.392
25.788
4.83
10.68
18.11
47.301
25.104
33.976
21.943
26.062
23.078
28.731
23.512
9.488
27.356
11.873
8.508
41.509
10.822
15.592
31.681
15.95
20.58
18.745
4.816
25.138
5.2
5.477
19.345
5.252
6.778
22.855
10.233
21.902
4.889
4.75
30.386
18.926
5.458
6.307
5.59
20.042
21.364
6.545
5.383
17
34.06
17.584
17.471
37.526
25.904
39.85
35.44
24.072
27.786
21.479
28.465
20.029
7.594
16.523
5.288
12.677
11.529
29.81
24.778
21.596
4.405
22.283
58.597
21.611
7.228
34.787
9.548
18.13
16.789
20.081
26.325
14.847
18.625
6.977
44.705
19.678
24.817
5.665
20.536
28.664
5.031
37.718
5.051
4.623
27.538
16.871
43.124
20.481
26.439
23.721
6.648
5.938
21.412
16.938
13.15
17
21.729
43.654
15.384
38.969
6.964
18.918
19.609
37.79
12.879
24.727
17.632
21.321
6.981
24.805
5.568
13.736
15.879
18.626
23.798
6.107
25.466
11.973
8.387
26.419
6.157
21.805
9.554
20.626
23.012
4.615
24.852
6.409
4.425
22.933
25.577
20.97
20.522
34.033
29.008
5.821
14.686
22.797
6.89
31.269
34.13
9.944
7.024
5.747
21.184
11.012
16.114
9.173
16.965
29.124
22.822
42.842
38.305
25.254
5.892
22.62
18.148
20.347
21.87
24.559
8.473
6.541
18.339
38.379
23.248
8.337
5.165
36.333
33.128
4.97
19.236
23.083
17.5
31.413
26.65
12.564
22.393
25.802
25.2
18.299
19.477
18.899
20.907
20.385
30.22
26.703
5.519
6.255
22.702
38.345
26.112
6.576
43.315
28.756
18.524
50.021
38.345
22.975
20.215
24.37
5.138
23.256
13.761
26.136
21.29
18.183
24.287
23.366
19.93
17.962
7.423
21.904
18.633
16.726
37.986
8.124
30.287
18.44
21.183
26.358
12.675
21.517
9.817
29.844
7.26
13.181
5.514
13.682
5.303
4.612
5.693
22.528
25.51
4.722
22.99
5.727
13.031
11.989
8.382
38.736
11.818
17.951
15.69
22.053
16.457
19.876
7.88
35.516
6.516
18.178
37.814
26.69
27.465
28.363
20.342
21.195
21.282
14.324
19.977
12.933
17.104
18.756
14.306
28.48
17.15
22.813
18.615
31.877
19.162
30.336
5.24
5.188
5.846
5.2
26.689
31.828
5.67
16.087
24.44
32.946
8.73
20.932
19.607
24.847
9.589
5.64
5.977
23.752
22.828
21.684
8.141
18.096
6.917
13.381
30.677
12.141
18.337
46.938
27
22.673
8.019
15.778
20.726
28.807
7.426
8.437
6.872
23.759
8.176
13.505
31.095
6.588
11.435
10.21
20.778
11.664
30.347
7.096
12.027
36.476
7.519
37.544
4.902
26.408
29.135
18.606
25.415
13.365
19.626
19.885
13.095
5.662
32.357
38.244
17.716
37.225
4.846
11.676
20.384
5.333
4.803
42.948
10.87
10.381
18.047
31.527
15.052
8.852
36.395
24.161
37.264
15.943
36.933
41.943
24.761
31.554
16.777
10.083
14.111
4.422
46.117
23.458
4.353
6.492
15.845
30.262
4.521
19.974
18.877
27.891
14.008
10.663
34.896
30.207
26.808
14.285
15.955
27.899
23.675
6.095
22.391
48.256
11.356
32.744
4.617
4.662
19.823
9.163
14.853
21.487
26.522
31.5
13.098
6.575
11.229
8.289
12.862
16.51
6.136
12.43
20.152
6.713
12.087
4.225
20.192
19.681
5.2
36.89
4.819
4.9
42.943
30.678
26.062
28.008
23.405
27.867
41.82
6.778
20.765
16.026
33.816
8.374
5.259
39.308
5.839
40.753
21.898
5.825
23.353
6.643
7.846
4.588
18.635
36.629
20.851
14.467
18.985
5.372
19.685
26.471
37.816
11.484
22.491
6.882
7.123
6.167
6.434
32.155
9.5
28.505
33.383
33.744
37.572
6.938
44.206
30.74
36.759
35.634
12.3
41.662
49.748
26.072
22.852
32.443
13.78
24.752
22.326
30.306
17.229
9.366
6.838
26.656
13.49
35.862
19.717
33.008
38.828
19.962
18.425
25.563
25.578
22.42
18.667
25.232
6.939
55.83
21.622
7.323
14.645
31
4.472
5.733
20.909
35.278
34.099
16.291
15.574
11.312
21.172
6
7.882
23.644
19.154
44.085
29.716
46.303
47.739
16.66
5.018
7.099
16.78
25.452
18.042
17.137
26.74
23.741
37.569
45.132
33.216
27.438
38.053
13.932
8.609
40.914
15.672
13.976
19.202
27.616
24.466
22.402
27.074
25.329
28.179
36.883
21.929
30.65
6.081
4.474
34.4
33.67
6.108
7.416
4.646
4.623
23.966
15.312
26.513
11.845
5
5.071
5.17
38.931
38.869
27.141
21.849
36.121
17.885
26.191
31.577
7.235
8.709
8.7
9.832
23.768
27.442
26.915
33.853
25.376
28.165
22.123
6.617
26.311
24.369
30.958
36.575
30.644
10.205
18.389
10.718
10.348
32.394
21.023
51.471
12.072
6.31
41.714
9.675
13.351
25.256
30.66
10.421
27.299
34.923
25.35
22.741
5.96
33.214
25.611
27.192
29.474
7.449
26.098
27.195
29.589
5.67
27.077
6.627
30.237
17.756
15.292
10.061
4.793
22.764
23.703
6.943
8.299
6.595
21.673
36.25
23.942
27.333
34.256
26.492
30.18
23.629
24.663
37.632
21.306
33
4.448
29.26
9.992
42.688
30.115
27.174
6.486
30.047
15.83
50.585
5.542
7.366
30.566
4.605
7.383
35.59
4.625
6.165
5.817
4.72
5.95
16.922
5.521
29.724
31.8
5.766
6.569
32.264
16.441
28.198
24.559
33.309
38.267
20.707
16.697
29.204
36.16
14.684
26.153
25.519
5
19.667
5.818
23.184
11.6
5.832
34.293
23.937
31.792
35.87
5.453
5.908
31.77
5.482
35.5
20.843
25.933
32
17.845
4.617
11.576
28.282
6.455
4.463
20.725
32.778
4.46
24.439
30.356
18.989
25.385
37.817
22.255
26.868
27.838
6.328
27.711
18
10.484
30.441
18.031
21.967
4.878
35.304
23.667
23.359
5.43
24.53
6
5.849
30.008
24.91
8.204
5.188
5.553
35.649
23.55
36.236
11.104
21.058
17.043
16.918
40.492
4.816
5.532
22.169
27.275
30.873
5.443
6.337
4.592
36.548
39.196
4.644
16.084
19.906
23.658
32.053
21.052
28.927
24.219
33.204
17.181
5.655
22.396
28.683
6.569
30.317
17.398
12.852
26.965
19.593
23.898
15.557
14.891
33.024
35.485
5.796
24.525
28.52
7.382
10.916
7.35
24.275
32.273
7.609
18.983
22.074
34.233
7.19
38.333
5.35
20.137
30.706
28.709
27.679
27.503
4.692
34.891
18.455
5.699
14.323
7.875
19.422
19.691
26.057
4.754
23.674
26
36.739
11.319
5.544
7.928
4.626
19.738
37.088
29.745
17.976
23.637
4.486
6.34
24.469
29.141
4.631
5.038
15.077
34.615
26.261
43.43
5.543
30.503
13.304
12.057
7.617
4.673
4.938
14.653
4.615
22.738
5.239
14.466
4.398
4.533
35.211
4.688
4.531
23.704
5.341
19.777
17.524
9.192
31.805
21.636
24.538
36.507
40.723
21.714
32.77
4.9
4.899
14.768
32.61
25.269
19.408
14.847
30.59
18.733
12.381
19.374
25.626
23.97
5.447
31.359
28.766
27.77
34.302
6.741
19.686
16.028
30.57
25.853
33.225
27.785
17.254
8.618
25.312
14.981
27.794
6.022
25.791
4.889
20.831
4.685
18.102
28.441
26.55
21.584
11.142
31.233
4.63
24.933
17.476
4.61
28.778
28.225
22.163
4.628
18.415
7.709
5.687
4.667
34.099
6.653
4.747
11.088
29.021
12.584
46.351
41.097
5.443
4.944
29.093
4.405
10.069
4.583
5.209
4.583
4.701
4.325
4.692
21.547
6.669
29.112
4.634
25.849
17.357
4.214
4.648
21.993
4.483
27.194
4.922
21.949
4.62
12.22
4.847
4.547
19.571
4.159
4.5
4.492
4.46
4.489
4.473
8.207
19.463
10.392
4.694
21.077
4.481
17.929
4.69
31.269
4.49
4.5
8.709
4.589
41.863
33.541
13.303
18.461
15.367
28.079
16.462
23.419
14.808
7.541
28.053
25.703
7.792
21.051
4.915
7.084
4.548
24.325
12.75
27.75
4.398
10.242
22.125
22.576
11.099
35.58
22.017
29.656
7.563
20.026
27.671
35.564
13.099
12.32
22.056
8.391
5.521
26.417
5.393
22.787
34.611
5.121
14.016
6.058
25.089
18.58
25.651
28.157
40.733
29.44
24.258
7.146
34.232
27.766
5.957
11.506
9.971
28.595
25.258
24.038
33.818
35.254
16.052
6.128
36.193
19.404
19.907
29.835
24.06
18.537
28.369
29.08
5.015
13.49
37.28
14.011
14.184
21.853
6.7
19.977
5.278
9.82
15.056
4.941
4.646
5.193
24.089
6.46
13.496
39.13
6.158
7.293
27.75
21.186
21.117
16.962
14.585
5.99
24.043
34.971
6.182
4.758
5.865
19.827
15.573
6.361
4.446
4.443
25.19
19.52
19.525
22.655
41.825
38.223
4.649
26.797
4.507
9.873
23.696
34.398
27.424
20.183
6.955
42.716
15.979
37.212
26.696
23.808
19.145
22.5
46.156
24.36
8.138
24.055
5.114
7.817
39.562
4.492
19.127
27.468
5.37
19.04
25.416
27.662
5.513
23.953
9.662
25.392
42.727
9.667
21.659
32.66
32.71
25.18
29.014
34.429
37.59
48.676
4.703
21.396
16.559
34.111
17.855
20.658
37.49
33.472
23.974
31.188
6.839
14.851
36.367
49.109
8.76
18.518
24.049
13.618
16.849
4.534
14.946
10.139
17.264
5.941
16.739
4.667
4.26
22.478
5.221
24.57
4.336
6.277
26.211
5.143
22.025
19.85
40.113
6.595
14.404
29.731
43.115
36.367
5.575
5.068
31.017
26.84
8.382
37.692
26.787
23.477
6.642
6.538
17.172
6.793
36.432
4.609
4.929
15.351
13.029
28.838
28.979
4.35
38.106
36.071
25.468
6.932
48.865
49.355
6.188
27.375
18.348
9.104
37.775
17.152
27.595
18.957
4.596
19.552
22.783
40.958
35.631
6.08
25.301
4.591
21.938
31.243
4.683
23.482
33.616
20.918
23.63
26.615
27.806
16.306
15.846
27.195
43.447
6.919
5.863
4.674
24.976
16.673
11.224
28.734
17.384
29.081
41.229
14.119
13.733
21.365
15.561
26.19
7.933
26.765
47.289
10.793
27.473
6
22.938
16.153
30.096
14.398
16.106
31.259
14.625
24.559
31.315
26.673
23.99
6
39.977
22.818
14.154
5.008
23.225
4.698
42.539
17.158
30.105
6.781
9.968
36.481
32.955
5.495
48.255
11.496
4.381
24.222
38.539
28.474
12.414
30.324
11.344
5.846
6.079
19.789
36.951
6.744
4.805
8.517
4.402
10.855
30.784
18.615
50.227
35.273
4.659
6.529
21.852
46.97
6.523
30.754
38.612
38.847
6.96
24.092
4.941
16.654
51.703
27.21
12.914
31.15
13.301
14.96
13.084
5.25
18.465
12.25
7.941
42.705
6.628
17.18
7.585
24.724
5.171
12.667
20.119
19.184
46.296
36.989
35.282
20.393
16.462
19.381
5.212
18.052
21.157
26.908
10.122
32.513
48.759
15.482
28.991
34.378
22.584
10.13
26.817
33.023
23.034
4.66
9.953
19.846
31.73
35.606
37.743
22.511
4.879
45.697
4.575
4.22
4.546
35.846
4.426
19.625
15
47.183
18.185
5.685
19.031
6.224
18.019
21.492
26.395
4.255
28.99
24.525
12.683
6.19
8.313
29.706
7.858
5.494
36.794
30.607
25.253
36.216
13.601
34.357
21.986
23.65
18
4.308
41.975
16.927
40.368
20.658
4.648
6.333
31.782
5.438
24.438
34.783
7.427
4.906
7.33
28.929
31.336
11.948
17.231
26.711
5.276
35.097
32.025
4.656
11.319
19.552
18.897
22.847
36.664
29.312
27.938
24.943
25.513
31.989
4.692
9.46
20.131
8.032
31.596
4.766
8.111
34.259
16.504
4.589
5.244
9.211
35.468
4.77
23.158
36.678
18.826
34.439
6.035
27.33
22.5
29.141
18.457
15.46
14.148
31.388
29.318
6.11
27.189
29.156
13.984
6.61
5.691
24.862
8.293
48.401
24.58
26.518
13.207
8.275
12.561
5.186
13.474
34.345
33.46
8.335
18.612
30.551
27.923
17.432
22.638
5.297
5.577
61.432
5.361
17.456
19.859
28.414
5.081
29
4.797
21.758
6.119
32.5
13.184
5.884
36.991
11.5
22.348
11.33
17.051
6.476
33.902
6.181
34.598
22.322
25.885
8.112
6.824
22.627
26.257
5.808
28.476
37.974
22.305
30.965
5.67
6.388
27.098
6.496
41.38
14.829
4.684
4.738
5.632
46.701
18.383
6.296
20.145
20.949
18.709
4.488
23.079
40.738
28.318
26.765
29.597
21.693
14.407
38.83
39.864
19.102
34.297
24.856
8.096
4.559
21.222
13.827
4.484
24.885
30.877
11.943
42.461
21.71
40.73
19.136
5.727
17
18.024
23.802
4.712
4.683
6.064
27.678
4.463
7.541
4.594
24.546
4.634
22.629
39.527
6.729
24.398
47.212
4.61
6.459
41.758
33.707
4.791
5.281
14.262
5.37
17.486
37.161
5.296
22.663
26.948
15.775
4.968
4.585
6.931
24.129
29.238
6.629
4.568
23.71
4.54
29.343
10.444
4.729
5.229
37.759
15.623
5.918
25.895
26.692
35.986
32.917
16.59
6.258
4.986
6.306
5.619
26.155
24.52
16.886
29.881
30.754
29.793
6.161
23.444
5.81
5.412
33.439
11.646
15.644
4.802
6.833
4.803
22.278
15.72
19.745
4.696
6.858
31.163
4.55
4.837
26.951
4.547
12.973
7.094
32.948
43.784
15.519
12.16
13.915
11.702
11.8
21.796
4.537
17.645
13.603
10.248
32.981
6.233
10.5
35.041
5.417
39.014
29.426
27.729
32.369
11.24
25.132
6.885
12.284
39.339
5.97
14.165
25.62
9.629
23.581
23.704
33.141
25.175
25.316
17.71
25.379
30.641
5.097
19.6
24.407
27.792
40.746
21.42
19.245
20.021
4.847
24.1
6.981
29.702
24.168
24.895
22.73
29.313
22.381
26.651
5.226
30.586
25.744
10.113
9.142
23.4
17.804
14.295
4.531
10.489
25.478
9.2
5.349
8.368
6.91
27.939
5.943
30
31.864
30.627
16.29
21.968
4.51
50
4.629
22.233
5.135
29.099
17.614
38.616
40.303
11.473
24.909
29.604
18.492
6.055
29.96
21.18
10.507
6.68
28.385
30.625
21.86
30.5
16.278
5.978
37.549
27.967
14.815
16.53
27.27
41.704
13.944
6.727
28.419
5.59
40.408
15.545
34.017
30.748
4.625
11.802
7.487
24.431
4.743
34.14
21.921
22.8
41.824
4.815
29.991
4.525
16.705
14.292
24.357
26.079
5.506
29.427
4.386
7.893
5.931
4.75
5.88
30.209
4.84
9.443
29.508
16.169
26.025
17.839
12.808
4.78
23.843
4.459
8.846
16.325
4.586
4.333
12.519
4.338
35.069
27.129
20.701
4.366
4.167
9.05
20.613
17.924
9.063
45.133
4.714
23.66
25.068
19.623
7.771
4.332
5.813
4.593
19.425
36.606
7.17
4.548
4.479
49.703
6.057
4.273
7.877
4.412
15.057
20.822
7.255
32.073
4.984
35.383
21.243
7.744
25.241
40.685
6.617
25.198
5
22.346
15.461
9.823
42.916
24.843
4.449
6.078
45.575
25.586
28.643
15.507
36.182
13.385
5.474
8.967
5.338
36.365
42.067
7.729
17.627
19.467
39.026
25.388
4.746
15.771
23.616
28.291
4.906
5.521
39.832
34.553
4.976
32.203
7.011
18.177
26.15
4.579
11.236
8.26
32.505
4.429
11
30.057
5.767
4.62
22.779
28.041
31.017
24.226
39.787
28.536
4.496
33.065
27.114
18.456
36.76
19.505
20.854
27.966
4.735
32.533
6.024
6.217
28.336
4.632
12.75
17.802
33.052
6.59
6.267
54.496
24.952
17.093
25.018
5.976
31.463
34.041
19.436
21.855
9.882
28.027
16.109
5.222
29.15
4.587
22.6
6.038
23.888
30.076
34.069
10.958
13.135
10.569
31.544
21.495
8.212
32.756
23.919
16.369
6.819
22.111
33.464
15.694
10.221
4.583
35.512
35.069
40.808
5.282
6.149
41.96
6.308
24.575
5.909
5.682
20.851
24.77
5.93
25.755
4.654
21.844
33.339
5.6
4.383
7.832
30.406
31.238
29.779
27.821
13.47
30.761
23.868
16.026
28.143
28.691
40.945
29
4.347
25.69
33.663
22.079
25.655
6.169
9.899
9.573
4.777
5.411
6.895
4.946
7.202
29.146
4.5
4.478
15.129
5.69
4.51
25.912
4.612
30.688
11.397
16.493
18.149
26.899
11.368
23.462
4.448
24.578
12.92
31.159
19.6
6.524
20.245
13.188
10.057
20.442
4.54
41.759
28.486
10.033
4.447
29.593
29.63
41.107
5.807
8.581
28.403
14.882
19.832
20.855
21.691
7.795
6.319
20.904
5.098
32.936
5.386
27.628
5.017
5.483
18
5.89
7.521
21.537
40.356
24.429
36.862
12.821
16.141
5.181
6.559
14.47
24.45
26.948
20.924
5.976
19.056
34.769
7.086
7.815
39.352
16.735
37.88
10.254
6.168
29.661
27.366
37.743
18.684
38.643
23.347
12.259
32.978
6.597
8.527
35.91
24.515
4.407
17.854
4.511
32.691
31.769
19.963
19.601
4.485
27.705
5.898
23.449
19.049
25.93
6.02
11.466
14.535
24.373
6.021
4.51
20.293
18.652
5.952
7.304
23.144
19.804
19.348
15.446
18.914
5.69
4.625
4.391
6.492
5.887
21.663
37.375
9.1
6.629
14.835
19.624
19.083
5.487
5.611
16.842
5.041
29.183
14.782
14.909
43.21
5.312
5.717
31.809
10.707
5.465
34.736
25.821
29.097
22.75
13.019
6.877
6.467
6.921
18.525
11.988
32.357
5.94
26.598
4.791
5.041
14.382
25.52
4.431
6.553
13.889
23.515
4.557
29.74
30.3
6.715
42.465
5.059
20.184
9.91
11.489
22.232
13.168
10.849
20.693
27.028
4.43
24.723
28.412
22.222
16.857
27.225
43.077
4.758
21.815
24.701
17.014
26.042
25.293
16.436
10.832
10.355
9.17
10.369
24.859
4.532
9.317
4.813
46.439
24.059
22.902
9.708
18.232
5.733
17.113
7.511
33.355
20.965
15.76
4.564
17.398
15.842
5.649
23.595
12.107
19.507
5.5
27.103
4.596
4.474
5.491
18.878
17.122
29.636
14.282
19.128
23.057
8.1
6.388
29.823
16.685
8.934
13.377
23.818
4.956
13.15
5.028
6.115
26.753
4.31
22.864
21.618
28.901
24.708
4.484
22.916
15.709
4.617
30.672
25.655
5.19
24.898
6.568
28.433
21.791
4.447
32.419
5
5.283
7.529
35.276
31.971
25.761
21.286
35.859
13.845
4.648
18.838
4.481
11.851
5.559
4.415
12.281
18.452
38.688
13.269
26.528
16.93
18.111
26.802
5.664
5.26
11.494
4.377
22.277
34.216
18.824
5.73
18.129
4.593
11.5
21.951
25.828
20
22.351
5.494
4.558
29.475
27.25
29.628
23.538
33.182
19.723
44.438
4.707
19.071
11.962
7.64
4.606
40.858
38.852
4.27
4.48
5.157
21.051
29.177
4.525
6.158
7.099
27.184
26.633
4.547
13.398
24.326
28.71
4.882
5.771
4.581
6.03
5.133
9.89
14.051
4.575
5.228
22.65
22.61
11.916
28.088
25.991
5.506
25.414
28.806
17.154
7.694
25.291
21.709
26.761
28.108
8.467
23.789
5.977
16.978
19.455
6.722
38.027
18
4.815
15.267
13.921
4.614
4.885
30.205
9.563
31.977
18.421
17.488
4.676
24.928
4.714
4.806
38.71
23.649
5.413
25.483
4.589
21.094
7.148
6.297
22.468
21.914
28.113
20.349
21.266
23.471
18.753
21.852
45.43
4.37
19.516
25.26
4.566
19.472
25.4
35.889
13.601
26.076
20.289
27.116
45.627
15.751
19.461
18.465
13.993
5.504
26.881
27.474
32.944
8.618
22.723
10.692
4.797
4.641
29.738
15.727
4.573
10.691
35.043
20.506
28.331
20.052
22.282
17.508
15.234
5.177
12.143
8.817
6
30.8
4.023
18.612
5.665
5.072
5.088
6.466
14.631
23.98
5.619
19.139
25.929
5.941
21.263
29.752
24.786
22.187
11.71
17.142
8.712
6.202
21.012
11.772
5.538
14.944
15.571
18.26
27.03
22.813
19.224
4.564
23.131
17.03
