trouble_data
21.21
12.457
16.019
27.465
14.776
17
12.282
12.927
18.755
15.5
6.361
14.667
13.389
10.25
18.876
13.034
24.333
24.649
23.778
10.917
12.979
13.494
14.159
22.802
32.008
6.447
6.091
16.109
15.772
11.742
19.371
21.293
11.79
19.132
14.294
24.915
16.125
15.188
16.279
13.608
15.48
11.268
13.309
10.548
12.929
12.032
17.036
19.859
6.039
6.291
32.164
6.692
21.093
14.72
19.72
9.361
22.798
18.038
28.275
15.987
6.658
19.452
16.038
6.435
13.039
21.679
25.769
19.718
11.346
6.405
6.509
22.195
18.143
9.563
17.672
14.293
21.195
17.517
8.956
15.867
21.344
9.347
8.966
20.514
11.704
13.547
13.952
11.692
18.109
10.781
23.526
15.417
14.381
13.076
12.253
11.129
13.47
13.328
12.957
20.203
22.534
23.091
18.241
6.226
21.543
6.23
12.933
14.597
6.271
15.208
18.576
16.548
20
13.512
9.827
26.38
17.72
13.486
18.398
15.71
14.274
6.162
12.627
20.904
6.515
6.406
14.765
9.621
6.548
16.442
20.966
6.103
10.641
13.28
12.979
8.631
23.077
12.802
20.664
25.602
14.314
20.991
12.547
10.82
13.835
11
15.747
9.734
12.899
8.574
16.386
7.355
12.078
34.221
20.128
13.994
21.7
9.256
13.376
25.975
13.588
15.917
11.826
8.57
20.71
12.5
12.944
11.17
13.069
9.449
10.991
27.867
17.609
12.618
15.772
13.05
11.559
10.933
8.394
17.367
10.634
11.473
15.048
13.426
17.005
14.817
16.274
13.433
15.473
15.154
9.82
10.836
11.594
7.554
21.938
6.241
11.354
18.21
6.373
12.2
6.18
19.654
9.8
6.474
13.711
15.823
12.438
8.051
16.633
6.304
17.378
6.207
12.595
14.468
10.469
6.135
11.871
12.802
9.547
11.426
12.906
10.375
24.046
15.165
14.038
10.851
15.352
11.21
23.438
14.462
7.842
13.848
18.016
18.767
12.685
21.844
16.822
13.888
13.649
14.623
12.181
10.075
8.668
14.732
8.12
10.896
9.958
28.014
22.025
16.26
19.446
8.758
19.693
16.693
14.821
14.815
6.677
12.588
11.08
19.503
12.056
15.847
19.736
8.284
8.182
14.659
10.202
15.797
15.575
6.127
20.636
11.655
8.292
10.44
12.992
17.014
6.642
15.924
15.2
6.371
16.907
12.578
19
12.871
9.141
19.047
11.554
14.527
15.97
22.667
16.67
20.582
16.083
12.558
13.771
9.495
14.124
10.839
16.314
14.037
10.357
9.7
21.968
14
16.196
13.891
22.991
16.35
15.878
11.973
13.818
14.129
17.759
17.152
15.596
11.143
14.044
18.434
24.31
16.651
14.626
9.299
21.841
13.646
13.237
12.44
12.014
10.604
14.88
9.797
18.437
17.006
18.438
7.984
10
8.957
8.65
11.278
16.887
12.382
17.133
6.052
6.192
10.956
14.803
12.402
30.182
17.131
11.311
5.969
11.087
11.204
11.565
15.229
15.434
14.662
17.56
10.122
22.648
10.455
15.868
12.495
27.95
22.348
24.042
12.162
9.548
11.009
11.711
17.472
12
17.372
14.213
10.5
15.593
12.19
11.275
15
15.485
14.867
19.313
18.762
19.207
11.708
14.083
15.647
14.448
20.221
20.06
13.579
13.22
10.862
40.014
15.665
11.298
12.393
9.128
12.198
8.983
16.714
11.123
14.527
13.977
9.849
26.34
22.84
6.356
21.698
10.291
19.006
12.912
5.791
12.842
16.333
11.979
20.207
15.464
20.706
22.257
25.34
8.426
17.598
19.899
8.611
6.511
8.16
14.622
11.38
25.198
9.32
18.115
11.875
25.764
18.169
15.136
22.406
9.348
16.955
15.987
16.5
14.1
17.899
11.344
17.307
10.107
33.01
16.635
9.252
12.034
15.069
9.676
27.673
21.925
7.064
13.482
17.149
21.133
26.377
22.667
11.42
28.353
17.748
16.679
9.031
25.655
14.383
5.972
6.1
15.4
16.411
9.236
16.121
12.528
17.728
6.257
19.586
23.045
12.228
6.341
17.256
19.837
21.273
14.741
25.525
26.728
23.752
11.808
15.413
16.866
8.203
12.643
9.089
9.233
5.842
5.908
6.179
14.654
15.85
17.469
22.018
13.085
10.89
5.872
15.495
17.919
11.071
17.105
6.383
13.193
15.385
14.747
14.059
15.284
19.573
10.537
6.186
19.266
9.651
18.116
19.239
12.151
7.742
5.887
7.032
14.365
39.155
21.268
12.873
27.349
16.746
16.576
11.713
11.664
10.685
9.865
22.834
11.827
10.359
12.885
21.425
9.379
23.651
19.456
19.816
24.274
13.645
20.571
9.321
6.368
11.658
16.247
18.164
12.326
14.303
14.766
16.25
10.368
20.693
14.257
23.285
11.283
8.609
13.97
23.097
10.557
41.431
9.916
11.473
11.764
20.071
9.25
13.976
25.758
23.511
21.555
13.556
13.709
26.336
16.4
17.21
8.744
23.303
19.705
16.882
19.179
23.29
19.788
19.381
9.95
10.326
21.061
15.07
16.514
16.726
16.954
21.463
24.268
14.973
15.094
13.598
13.228
15.473
15.839
21.029
16.281
24.029
18.782
22.622
12.38
18.183
15.667
9.764
16.488
8.673
12.678
19
13.528
12.13
16.888
12.273
8.958
14.412
8.745
20.19
21.707
14.973
18.157
16.661
9.208
9.901
9.444
7.75
21
22.066
9.738
21.18
8.975
19.05
10.78
14.218
21.576
10.363
14.97
16.456
16.447
17.421
16.814
5.82
16.831
12.463
9.611
12.182
15.192
14.238
19.394
16.16
10.748
18.19
10.892
13.103
14.381
22.364
26.851
35.503
15.834
11.057
19.912
8.97
10.032
18
34.961
17.821
11.291
20.319
26.696
23.854
7.186
16.851
16.698
11.652
21.564
9.373
14.75
33.68
9.193
13.679
7.361
11.917
14.078
19.175
15.178
17.785
10.125
24.873
5.928
14.503
11.012
23.723
19.491
12.793
11.115
8.972
12.737
22.299
16.29
10.026
15.756
11.286
10.366
14.802
12.73
13.504
11.986
9.563
11.528
12.391
13.5
9.6
13.558
19.56
19.623
26.947
13.722
10.613
14.808
12.141
12.298
20.094
10.532
18.831
14.339
15.828
13.747
21.569
18.585
19.797
13.275
19.471
14.009
30.988
9.922
9.661
16.488
17.026
25.726
11.051
10.319
25.849
9.354
14.521
21.277
19.691
16.675
26.661
24.5
16.1
28.452
15.734
17.484
12.093
13.297
22.477
11.604
6.294
18.135
29.3
6.533
11.639
15.526
21.328
22.825
13.944
18.333
20.835
11.991
14.546
17.514
20.773
22.106
16.628
14.95
12.075
12.636
10.713
5.946
10.754
15.442
12.808
17.455
19.618
14.815
14.466
17.083
16.241
6.488
6.19
27.646
9.692
30.68
18.56
25.336
10.696
12.721
13.274
14.175
13.155
29.7
20.929
10.416
19.727
17.124
10.606
10.053
10.438
15.916
17.156
13.842
10.758
13.889
17.305
21.836
9.95
6.786
9.888
12.125
16.608
20.303
17.989
15.645
16.945
11.593
14.02
13.725
23.172
20.621
20.409
35.458
15.274
11.606
14.536
33.766
15.663
16.606
15.992
9.113
14.2
12.368
9.956
9.222
21.646
26.907
16.654
14.373
17.176
22.827
31.646
17.678
11.59
16.442
12.011
6.077
14.478
13.018
23.764
17.544
14.974
6.566
6.085
9.278
22.674
21.503
11.182
10.951
9.178
16.132
16.679
6.448
6.455
11.505
17.012
10.805
10.227
6.766
10.896
13.246
16.168
18.146
16.747
20.191
11.612
11.53
10.902
29.03
20.817
13.618
12.828
18.981
11.076
10.569
20.569
8.99
12.987
13.188
17.05
17.851
12.915
19.524
16.697
9.35
14.264
21.23
6.806
15.956
6.04
12.671
10.018
11.345
20.217
19.214
10.57
9.881
17.607
8.202
21.77
12.873
12.887
10.675
12.841
11.975
13.95
10.454
21.843
15
20.41
22.032
11.171
15.892
13.407
24.653
15.612
21.5
13.765
18.227
20.183
12.5
8.66
23.24
19.448
17.796
16.871
11.339
9.783
14.233
13.194
19.115
9.641
12.795
12.844
24.124
13.023
15.771
21.278
10.065
13.256
16.732
21.441
15.36
13.651
9.615
12.818
15.848
13.691
13.346
15.792
15.91
11.619
7.202
11.274
26.818
8.237
13.989
15.326
22.619
28.192
6.266
15.549
19.721
15.88
16.102
19.129
27.418
19.596
12
15.28
9.292
11.184
23.182
11.657
12.922
8.699
14.215
12.839
20.861
25.163
15.252
13.638
18.783
10.113
11.725
10.6
22.371
11.65
6.463
12.88
17.88
16.339
17.538
7.472
13.873
15.814
10.351
12.188
7.295
18.882
9.684
6.477
10.82
13.391
11.617
10.672
13.027
12.437
14.373
16.244
19.321
13.276
19.406
12.947
13.19
19.396
13.966
7.796
16.429
14.183
16.025
11.845
16.496
29.022
14.646
12.451
9.803
6.455
18.073
11.729
15.727
16.827
9.727
17.613
14.5
15.198
7.091
9.364
12.657
12.518
11.971
15.278
14.147
11.765
15.549
14
6.342
16.386
18.569
14.546
10.904
25.48
19.449
20.091
19.394
23.026
6.5
10.69
13.326
11.816
9.303
18.841
24.992
13.767
11.786
9.636
20.818
12.356
14.795
16.146
14.927
11
20.273
31.214
16.091
11.798
14.843
11.79
15.37
19.737
11.203
25.62
9.86
9.949
13.55
9.028
23.173
20.819
12.75
8.824
15.388
9.705
12.843
18.518
7.917
12.723
22.477
17.452
20.294
7.993
16.315
6.103
22.619
8.955
5.99
20.767
13.464
13.767
9.741
16.872
11.095
16.829
25.663
21.279
14.247
10.788
14.434
14.375
17.37
11.062
19.333
18.986
8.696
9.787
14.373
18.365
24.588
9.446
14.643
21.455
12.947
19.817
19.6
14.239
6.709
14.817
20.774
9.469
10.746
21.047
9
12.9
17.526
6.73
10.554
18.567
16.194
15.698
11.357
13.967
12.982
11.425
9.66
11.86
19.986
10.145
15.947
11
14.324
23.992
15.486
12.77
9.967
15.455
20.031
11.815
10.15
16.323
14.069
8.897
8.86
11.438
11.113
14.71
14.815
12.685
9.339
27.929
14.974
12.303
10.25
17.606
8.679
29.702
14.134
14.349
9.075
15.819
13.288
17.196
12.143
22.112
9.429
14.41
10.078
31.775
17.262
8.453
6.518
13.17
23.975
17.226
11.783
7.364
19.803
24.792
17.726
15.105
12.402
9.943
8.953
12.841
10.556
10.762
18.994
12.882
10.8
19.877
16.933
19.191
12.214
8.759
26.85
11.462
12.432
15.655
11.962
7.763
7.163
15.802
6.65
16.13
11.303
7.694
7.378
7.649
15.226
31.269
13.796
15.425
14.245
17.394
6.469
5.991
20.674
13.066
10.468
12.256
9.856
17.829
9.941
12.505
10.143
25.165
9.528
19.919
15.012
18.081
20.205
12.865
17.975
17.019
17.984
16.333
11.047
12.151
8.665
14.644
6.25
6.153
13.778
9.59
9.662
12.708
20.968
11.706
10.705
12.038
10.056
8.324
10.991
9.5
14.863
8.833
13.636
13.948
24.307
15.073
16.707
19.673
18.474
17.211
14.872
8.558
20.916
7.451
14.094
11.735
10.39
9.173
11.662
22.07
10.565
11.889
10.39
11.433
17.315
9.812
11.343
11.408
9.475
11.253
13.746
18.871
11.458
16.765
22.131
16.927
10.435
11.802
22.896
29.341
17.678
19.268
11.2
15.897
9.566
17.5
9.858
13.911
9.98
30.19
14.244
9.505
12.943
28.172
11.491
12.642
20.583
10.833
13.702
11.341
16.282
17.727
16.847
11.54
12.062
10.127
14
22.118
12.235
13.56
8.13
8.649
14.778
9.517
19.108
10.742
13.392
19.229
19.113
11.598
7.398
19.042
17.835
11.155
12.009
20.102
14.893
18.26
13.759
13.475
19.831
13.276
12.038
7.395
6.285
11.798
10.773
13.078
17.549
14.043
11.366
8.954
7.803
11.684
13.174
6.315
8.957
14.821
18.796
15.31
8.38
9.35
11.056
15.57
12.801
8.809
20.632
11.247
20.181
14.189
10.797
8.77
14.429
9.139
9.093
22.268
11.909
9.065
18.077
9.154
6.73
8.331
10.065
9.812
11.321
10.6
14.279
16.778
15.908
6.99
22.02
23.061
12.424
7.686
11.23
16.638
18.519
11.94
16.979
10.368
12.04
9.26
24.865
10.618
11.637
15.615
18.205
15.269
15.421
8
10.75
18.77
11.747
8.806
25.371
17.14
10.438
17.69
10.652
7.009
10.411
6.147
15.043
15.064
24.925
18.723
9.111
12.822
10.613
13.159
15.008
11.747
11.638
21.459
10.745
15.529
11.123
9.134
11.759
15.786
11.173
9.071
11.812
11.912
18.086
10.908
14.75
20.78
9.308
10.62
9.922
23.597
8.354
9.964
8.536
16.069
15.452
13.42
9.255
22.441
13.633
15.219
10.535
19.169
15.765
21.141
9.798
9.333
14.603
9.459
9.226
11.387
14.154
11.439
9.106
12.208
15.112
14.432
6.138
8.905
15.5
13.374
13.871
15.604
12.153
9.815
16.193
7.266
24.387
12.243
10.986
11.836
11.31
10.24
10.359
13.407
29.096
14.547
20.373
16.727
5.875
20.158
19.3
16.42
14.906
13.631
8.348
15.102
10.771
9.364
23.932
17.011
15.031
11.899
26.056
18.038
15.81
23.053
45.713
22.256
28.403
17.789
12.42
29.634
8.978
26.698
18.394
22.128
10.46
11.549
15.942
20.359
11.607
18.79
16.656
18.036
9.769
13.631
14.545
18.759
19.877
11.927
18.188
23.516
10.148
9.009
6.655
24.932
14.076
30.115
13.477
14.932
15.386
18.327
31.305
17.857
14.838
6.172
17.26
8.802
10.928
17.299
16.014
21.72
23.847
21.146
20.796
11.189
22.691
21.103
14.943
17.989
18.516
26.341
16.337
17.2
23.853
15.088
24.239
20.911
20.761
14
31.678
19.802
16.056
17.613
6.07
13.114
21.909
13.646
19.509
5.886
13.757
20.948
11.776
9.902
11.17
13.911
18.657
24.492
24.327
10.481
16.518
15.378
14.597
18.116
35.833
18.182
17.615
29.716
12.626
9.919
24.278
26.8
24.951
7.9
23.823
12.431
8.549
11.22
5.739
21.018
19.046
13.805
16.345
12.378
17.337
14.278
9.926
23.691
6.32
12.876
26.228
6.233
13.311
9.338
10.087
10.596
17.303
19.165
6.331
9.069
24.118
14.714
14.766
17.551
18
13.342
17.712
13.47
10.5
11.552
19.786
23.574
15.445
21.49
14.262
18.284
6.264
9.253
12.974
11.136
19.927
15.707
20.741
19.56
10.871
16.944
24.98
23.311
6.709
16.153
20.237
17.87
20.022
14.576
11.562
19.11
23.349
34.565
11.519
10.638
10.898
6.061
20.313
17.829
16.741
12.621
12.595
18.825
18.17
6.438
14
11.745
27.073
20.111
17.637
20.543
12.531
9.284
19.203
19.792
14.78
29.484
19.475
18.133
13.957
24.113
11.891
6.926
22.504
15.597
12.888
14.476
10.143
18.432
9.468
13.328
15.809
13.488
20.413
15.964
14.726
9.67
16.634
16.082
15.657
17.5
11.978
14.455
12.32
17.67
9
10.079
19.462
16.933
14.519
15.811
6.252
16.411
12.393
6.18
23.604
18.161
6.313
5.952
6.133
17.127
6.22
16.254
11.92
5.987
16.385
13.234
10.055
6.25
5.9
21.209
10
6.092
14.693
23.429
30.598
14.441
18.037
16.58
6.088
13.635
13.214
22.251
17.405
21.398
12.038
14.755
11.958
27.065
6.195
17.337
14.57
16.375
8.9
19.474
21.4
16.831
28.754
14.585
9.594
8.77
17.603
24.238
16.373
13.965
10
18.741
10.36
13.81
16.458
17.672
16.207
11.127
25.96
18.761
12.205
8.745
7.874
8.745
24.623
14.354
12.866
20.17
30.899
18.934
10.045
25.434
14.556
32.814
20.713
14.669
16.455
6.59
12.425
17.319
10.542
10.355
14.068
17.881
13.769
8.547
18.294
29.727
6.168
20.575
19.648
6.081
20.368
22.523
9.228
26.167
25.486
15.14
14.123
16.012
13.605
20.82
16.321
14.128
22.479
11.647
18.781
29.013
18.272
8.646
18.09
10.939
7.5
15.102
6.34
17.597
6.377
20.94
12.529
13.917
9.509
12.115
9.026
29.256
20.792
14.412
23.532
17.151
16.145
10
24.919
12.194
17.206
17.507
23.486
29.136
10.376
19.667
20.2
9.643
18
13.377
14.624
19.019
10.027
15.701
18.731
23.185
12.978
15.151
12.542
15.757
15.829
14.4
11.211
11.994
11.39
17.774
10.038
25.938
10.104
12.32
11.013
25.814
20.887
24.452
19.36
25.915
15.938
9.089
14.083
13.755
20.412
14.259
26.525
16.112
19.904
20.474
13.465
11.239
19.25
21
18.688
20.496
19.888
22.05
16.667
16.516
12.66
20.663
18.261
13.191
23.221
21.458
10.455
21.06
14.577
11.034
23.214
27.571
15.124
14.624
14.621
16.268
9.701
14
8.926
6.077
19.719
13.49
22.579
31.079
19.776
16.683
22.461
12.419
10.524
12.916
6.356
16.558
16.722
6.411
13.566
13.111
30.145
9.885
20.846
10.976
8.592
18.161
18.924
11.922
9.302
9.122
20.423
22.534
15.37
17.981
14.062
18.558
21.73
22.348
21.788
9.596
9.235
18.259
11.674
25.826
13.742
13.088
9.637
15.184
10.763
19.621
6.901
14.52
18.048
19.773
14.015
22.015
16.452
15.394
13.75
17.156
16.426
19.155
14.714
15.308
16.342
17.297
12.208
13.516
12.312
16.034
16.025
14.537
10.082
14.352
12.683
11.814
8.602
11.265
10.081
12.437
16.667
26.188
9.589
13.086
7.953
39.016
9.982
27.08
13.045
22.167
8.511
22.934
19.72
16.481
17.32
14.655
13.64
6.367
21.314
12.056
14.349
9.425
8.99
7
6.629
18.338
11.04
18.708
24.01
14.924
12.723
25.572
14.641
18.286
14.028
15.009
11.326
13.977
12.042
13.031
22.211
17.577
15.269
18.783
14.122
16.92
16.439
16
14.922
10.416
22.366
6.324
6.241
14.175
16.808
17.099
17.221
8.677
23.303
12.118
19.279
12.688
22.892
9.427
19.6
7.778
14.606
14.737
17.746
9.938
6.69
17.747
9.118
21.577
19.321
15.3
20.305
15.021
14.338
13.07
18.686
23.134
17.456
15.17
23.194
11.054
32.74
19.38
19.704
24.413
24.461
25.149
18.974
16.124
12.376
11.157
19.783
24.99
10.284
8.24
7.868
19.287
9.761
14.186
17.539
17.161
5.957
11.5
11.553
11.727
16.061
11.714
12.111
10.962
14.968
11.051
10.647
11.317
28.994
15.529
11.432
9.685
12.172
10.009
10.504
21.754
12.993
31.631
9.831
9.707
11.972
11.517
16.763
12.381
9.902
11.804
20.684
10.655
10.189
24.681
17.582
12.292
13.375
17.1
14.418
11.288
17.167
10.824
10.336
12.755
10.022
12.167
21.546
13.012
17.893
15.585
16.107
9
15.6
11.394
8.636
9.694
18.031
8.826
19.209
8.268
12.223
13.82
11.953
19.477
6.143
6.579
6.198
14.661
8.375
15.987
7.415
20.607
13.565
21.75
16.619
18.33
11.569
15.806
12.925
10.2
16.318
18.906
10.25
10.162
12.778
10.318
10.712
15.456
14.764
5.979
14.543
12.864
10.556
31.988
10.583
20.678
10.09
6.216
13.265
10.731
11.458
19.37
23.09
9.51
10.835
13.04
8.631
16.031
9.618
14.391
20.273
12.052
10.672
9.415
12.67
17.935
14.206
12.048
7.657
15.939
14.458
6.305
13.314
9.634
6.355
20.356
6.115
16.081
20.8
6.23
28.368
10.304
14.94
9.741
6.132
11.158
14.835
26.392
22.419
12.931
10.851
6.073
9.217
16.98
14.623
22.292
5.872
17.086
15.953
18.371
6.324
16.096
9.296
7.495
9.716
17.851
9.811
11.733
14.412
17.862
15.671
8.848
12.203
17.215
20.584
7.14
10.549
21.286
11.368
19.267
8.064
15.927
10.349
10.337
11
15.062
11.583
7.523
17.623
12.274
11.745
15.095
7.2
9.138
13.452
14.66
18.052
13.943
11.195
17.662
13.21
13.16
13.115
15.027
15.067
12.752
14.397
12.761
12.36
8.66
11.06
14.486
11.96
15.475
11.613
14.097
13.205
14.237
19.727
10.207
20.1
11.465
9.976
19.089
15.72
16.298
8.356
25.84
11.333
10.898
6.39
14.851
20.79
18.03
9.698
15.794
20
9.609
18.704
12.824
15.279
12.638
14.696
12.837
5.426
15.324
19.554
23.777
9.653
9.057
33.155
15.993
12.639
5.842
18.432
14.913
17.112
14.554
29.126
18.05
17.857
8.301
14.382
12
21.537
10.654
11.937
16.063
19.851
12.707
13.931
15.475
9.826
13.5
14.167
19.402
16.618
10.289
11.938
22.231
14.261
19.867
9.171
8.338
23.87
26.692
12.611
6.02
10.215
10.558
21.518
12.355
16
10.739
11.817
14.727
14.758
11.741
11.833
27.352
21.076
17.574
20.009
26.674
30.491
16.421
19.4
27.489
6.288
16.731
12.955
22.028
5.87
9.09
26.373
19.85
15.698
22.94
15.557
13.336
20.362
19.693
13.128
16.701
23.534
24.337
23.951
9.257
13.523
23.49
22
14.196
26.893
11.298
16.514
26.462
18.705
15.598
12.212
26.882
19.238
21.817
9.933
9.697
10.062
16.013
16.17
